1658	0.999690	0.000067	0.129700	-0.000067	0.999690	0.317810
2815	1.000240	0.000297	-0.549988	-0.000297	1.000240	-0.048950	
2816	0.999930	0.000340	-0.292053	-0.000340	0.999930	0.069611	
2817	1.000269	0.000250	-0.188354	-0.000250	1.000269	0.086426	
2818	0.999754	0.000004	0.502930	-0.000004	0.999754	0.149292	
2819	1.000112	0.000084	-0.239258	-0.000084	1.000112	0.245911	
2820	0.999960	0.000272	0.284424	-0.000272	0.999960	0.323639	
2821	1.000134	0.000831	-0.360779	-0.000831	1.000134	0.211853	
2822	0.999488	0.001004	-0.766907	-0.001004	0.999488	0.517151	
2823	1.000085	-0.000030	-0.020935	0.000030	1.000085	-0.289001	
2824	0.999183	0.000926	-0.346497	-0.000926	0.999183	0.909302	
2825	0.999870	0.000906	-0.821411	-0.000906	0.999870	0.533752	
2826	0.999334	0.001093	0.046387	-0.001093	0.999334	1.087708	
2827	0.999924	0.000847	-0.181213	-0.000847	0.999924	0.378601	
2828	0.999763	-0.000220	0.329529	0.000220	0.999763	-0.307251	
2829	1.000172	0.000135	0.008789	-0.000135	1.000172	-0.050964	
2830	0.999335	0.000451	0.337402	-0.000451	0.999335	0.817932	
2831	1.000007	0.000024	0.086670	-0.000024	1.000007	0.049927	
2832	0.999283	0.001441	-0.305359	-0.001441	0.999283	1.201721	
2833	1.000218	0.000234	-0.517761	-0.000234	1.000218	-0.311951	
2834	0.999783	0.000640	-0.683716	-0.000640	0.999783	0.489746	
2835	1.000340	0.000462	-0.263428	-0.000462	1.000340	-0.032715	
2836	0.999813	0.000546	0.639465	-0.000546	0.999813	0.352051	
2837	1.000367	0.000119	-0.097656	-0.000119	1.000367	-0.223877	
2838	0.999615	0.000347	-0.194824	-0.000347	0.999615	0.152893	
2839	0.999812	0.001190	-0.026367	-0.001190	0.999812	0.781311	
2840	1.000078	0.000317	0.171692	-0.000317	1.000078	-0.140808	
2841	1.000173	0.000646	-0.979553	-0.000646	1.000173	0.486511	
2842	0.999913	0.000622	-0.594971	-0.000622	0.999913	0.153015	
2843	1.000346	0.000092	0.057129	-0.000092	1.000346	-0.301575	
2844	0.999748	0.000267	0.086853	-0.000267	0.999748	-0.029419	
2845	1.000073	0.000019	0.003296	-0.000019	1.000073	-0.038879	
2846	0.999588	0.000863	0.375488	-0.000863	0.999588	0.570251	
2847	1.000300	-0.000186	0.725159	0.000186	1.000300	-0.467407	
2848	0.999254	0.000953	1.141541	-0.000953	0.999254	0.826111	
2849	1.000120	0.000215	0.546021	-0.000215	1.000120	-0.160767	
2850	0.999774	0.000569	-0.414429	-0.000569	0.999774	0.319092	
2851	1.000079	0.000466	-0.409607	-0.000466	1.000079	0.075317	
2852	0.999696	-0.000205	-0.273743	0.000205	0.999696	-0.356140	
2853	0.999958	0.000700	-0.520142	-0.000700	0.999958	0.300537	
2854	1.000076	0.000722	-0.402527	-0.000722	1.000076	0.054688	
2855	1.000038	0.000955	-0.782898	-0.000955	1.000038	0.309875	
2856	0.999322	0.000841	0.199341	-0.000841	0.999322	0.560608	
2857	1.000246	0.000554	-0.416931	-0.000554	1.000246	-0.269775	
2858	0.999947	0.000075	0.393677	-0.000075	0.999947	0.010803	
2859	0.999662	0.000794	-0.541260	-0.000794	0.999662	0.573059	
2860	0.999555	0.000116	0.415894	-0.000116	0.999555	0.145874	
2861	0.999564	0.001142	0.116394	-0.001142	0.999564	0.553345	
2862	0.999945	0.000783	-0.392700	-0.000783	0.999945	0.380188	
2863	1.000131	0.000568	-0.365173	-0.000568	1.000131	0.127686	
2864	1.000087	0.000023	0.007568	-0.000023	1.000087	-0.259521	
2865	0.999899	0.000320	0.141846	-0.000320	0.999899	0.134155	
2866	0.999150	0.001129	0.225647	-0.001129	0.999150	1.187775	
2867	0.999643	0.000497	-0.126099	-0.000497	0.999643	0.196808	
2868	1.000068	0.000516	-0.420593	-0.000516	1.000068	0.001831	
2869	0.999826	0.000959	-0.375916	-0.000959	0.999826	0.487549	
2870	0.999710	0.000677	-0.266296	-0.000677	0.999710	0.384766	
2871	1.000223	-0.000126	0.104736	0.000126	1.000223	-0.235352	
2872	1.000068	0.000826	-0.513611	-0.000826	1.000068	0.274841	
2873	0.999880	0.000883	-0.496216	-0.000883	0.999880	0.404053	
2874	0.999976	0.000377	-0.200806	-0.000377	0.999976	-0.150574	
2875	0.999869	0.000152	0.009094	-0.000152	0.999869	0.135498	
2876	0.999761	0.001063	-0.418457	-0.001063	0.999761	0.795410	
2877	1.000217	0.000264	-0.242920	-0.000264	1.000217	-0.169342	
2878	1.000095	0.000090	-0.262268	-0.000090	1.000095	0.125793	
2879	1.000235	0.000280	-0.196350	-0.000280	1.000235	0.060883	
2880	0.999727	0.001079	-0.992493	-0.001079	0.999727	0.965698	
2881	0.999797	0.000480	-0.254150	-0.000480	0.999797	0.561096	
2882	1.000019	-0.000070	-0.043091	0.000070	1.000019	0.193237	
2883	1.000173	0.000538	-0.423218	-0.000538	1.000173	0.570099	
2884	1.000022	-0.000031	-0.033936	0.000031	1.000022	0.249817	
2885	0.999829	0.000415	-0.273743	-0.000415	0.999829	0.313599	
2886	1.000018	0.000593	-0.299622	-0.000593	1.000018	0.741272	
2887	1.000201	0.000673	-0.327454	-0.000673	1.000201	0.707275	
2888	1.000168	0.000206	-0.147644	-0.000206	1.000168	0.393494	
2889	0.999923	0.000984	-0.767151	-0.000984	0.999923	1.055573	
2890	0.999936	0.000788	-0.450867	-0.000788	0.999936	0.754120	
2891	1.000165	0.000890	-0.937927	-0.000890	1.000165	1.011597	
2892	0.999905	0.000313	-0.533508	-0.000313	0.999905	0.583344	
2893	1.000145	-0.000215	-0.053528	0.000215	1.000145	-0.390564	
2894	0.999573	0.000705	-0.044006	-0.000705	0.999573	0.649475	
2895	1.000162	0.000725	-0.400574	-0.000725	1.000162	0.412598	
2896	0.999840	0.000546	-0.114014	-0.000546	0.999840	0.683960	
2897	1.000261	-0.000172	-0.176697	0.000172	1.000261	1.091797	
2898	0.999470	0.000504	0.429504	-0.000504	0.999470	1.662201	
2899	0.999923	0.000261	-0.005798	-0.000261	0.999923	0.554443	
2900	0.999528	0.000825	0.328003	-0.000825	0.999528	0.528564	
2901	1.000448	0.001129	-0.980042	-0.001129	1.000448	0.213806	
2902	0.999251	0.000772	0.042480	-0.000772	0.999251	0.954407	
2903	0.999914	-0.000524	0.087891	0.000524	0.999914	0.031982	
2904	0.999842	0.000411	0.225769	-0.000411	0.999842	1.184509	
2905	1.000445	0.000202	-0.013855	-0.000202	1.000445	-0.087463	
2906	0.999956	0.000661	-0.093262	-0.000661	0.999956	0.520355	
2907	0.999745	0.001037	-0.149109	-0.001037	0.999745	0.563965	
2908	0.999848	-0.000067	0.502014	0.000067	0.999848	0.350037	
2909	1.000220	0.000490	-0.759583	-0.000490	1.000220	0.300507	
2910	0.999651	-0.000308	0.295105	0.000308	0.999651	0.381653	
2911	0.999855	0.000128	0.267822	-0.000128	0.999855	-0.050415	
2912	0.999836	0.000740	-0.056946	-0.000740	0.999836	0.232483	
2913	1.000230	0.001002	-0.773376	-0.001002	1.000230	0.449524	
2914	0.999709	0.000736	-0.273193	-0.000736	0.999709	0.611359	
2915	0.999695	0.001021	-0.396729	-0.001021	0.999695	0.922729	
2916	0.999749	0.000075	0.306030	-0.000075	0.999749	0.070801	
2917	1.000317	0.000845	-0.712952	-0.000845	1.000317	0.051331	
2918	0.999776	0.000473	-0.087341	-0.000473	0.999776	-0.063385	
2919	1.000036	0.000604	-0.416321	-0.000604	1.000036	0.341797	
2920	0.999291	0.000795	-0.274658	-0.000795	0.999291	1.127014	
2921	1.000303	0.000382	-0.288147	-0.000382	1.000303	-0.516144	
2922	0.999904	0.000657	-0.222778	-0.000657	0.999904	-0.346375	
2923	1.000192	0.000242	-0.301392	-0.000242	1.000192	-0.150024	
2924	0.999885	0.000014	0.012512	-0.000014	0.999885	0.098022	
2925	0.999991	0.000417	-0.418274	-0.000417	0.999991	0.262756	
2926	0.999617	0.000602	-0.039673	-0.000602	0.999617	0.438110	
2927	1.000310	0.000262	-0.538025	-0.000262	1.000310	-0.690186	
2928	0.999884	0.000452	-0.469238	-0.000452	0.999884	0.085602	
2929	1.000200	0.000562	-0.393799	-0.000562	1.000200	-0.146820	
2930	0.999675	0.000992	-0.359192	-0.000992	0.999675	0.545105	
2931	1.000272	0.000563	-0.869080	-0.000563	1.000272	-0.331757	
2932	1.000046	0.000787	-0.426025	-0.000787	1.000046	0.244324	
2933	0.999840	0.000362	-0.212036	-0.000362	0.999840	-0.255432	
2934	1.000136	0.000863	-0.600830	-0.000863	1.000136	0.249329	
2935	0.999910	0.000424	-0.201050	-0.000424	0.999910	-0.003479	
2936	0.999916	0.000383	-0.163025	-0.000383	0.999916	0.115326	
2937	0.999963	-0.000074	-0.061646	0.000074	0.999963	-0.505371	
2938	0.999898	0.000159	0.002258	-0.000159	0.999898	-0.083740	
2939	1.000426	0.000567	-0.730164	-0.000567	1.000426	-0.432434	
2940	1.000068	-0.000015	-0.042725	0.000015	1.000068	-0.127563	
2941	1.000300	0.000261	-0.329895	-0.000261	1.000300	-0.121826	
2942	0.999499	0.000943	-0.133789	-0.000943	0.999499	0.628296	
2943	1.000337	0.000650	-0.819397	-0.000650	1.000337	-0.115021	
2944	0.999493	0.000407	0.090698	-0.000407	0.999493	0.290222	
2945	1.000021	0.000506	-0.419983	-0.000506	1.000021	-0.059570	
2946	0.999957	0.000259	-0.123047	-0.000259	0.999957	-0.370880	
2947	0.999923	0.000720	-0.655701	-0.000720	0.999923	0.047943	
2948	0.999741	0.000542	0.084473	-0.000542	0.999741	0.472076	
2949	0.999933	0.000176	-0.012939	-0.000176	0.999933	-0.273712	
2950	0.999816	0.000560	-0.129211	-0.000560	0.999816	-0.350159	
2951	1.000456	0.000714	-0.831604	-0.000714	1.000456	-0.498169	
2952	0.999946	0.000469	-0.408630	-0.000469	0.999946	0.143707	
2953	1.000298	0.000641	-0.581299	-0.000641	1.000298	0.450043	
2954	0.999879	0.000612	-0.251099	-0.000612	0.999879	0.332153	
2955	1.000212	-0.000067	0.062866	0.000067	1.000212	-0.974670	
2956	1.000170	0.000254	-0.214966	-0.000254	1.000170	-0.195984	
2957	1.000427	0.000356	-0.393005	-0.000356	1.000427	-0.462677	
2958	0.999836	0.000408	-0.017029	-0.000408	0.999836	0.040070	
2959	1.000694	0.000480	-0.540344	-0.000480	1.000694	-0.579834	
2960	1.000068	0.000148	-0.201660	-0.000148	1.000068	-0.429077	
2961	0.999822	0.000332	0.108337	-0.000332	0.999822	-0.092346	
2962	1.000167	0.000485	-0.481934	-0.000485	1.000167	-0.093109	
2963	1.000298	0.000753	-0.641479	-0.000753	1.000298	0.118774	
2964	0.999926	0.000051	0.109802	-0.000051	0.999926	-0.345459	
2965	0.999886	0.000437	-0.267334	-0.000437	0.999886	-0.471039	
2966	1.000057	0.000361	-0.289368	-0.000361	1.000057	0.079498	
2967	1.000074	0.000404	-0.258911	-0.000404	1.000074	-0.023132	
2968	1.000248	0.000363	-0.253540	-0.000363	1.000248	-0.167969	
2969	1.000276	0.000636	-0.460571	-0.000636	1.000276	-0.062256	
2970	0.999997	0.000152	-0.015442	-0.000152	0.999997	-0.102722	
2971	1.000120	0.000411	-0.387573	-0.000411	1.000120	-0.056458	
2972	0.999714	0.000528	-0.130127	-0.000528	0.999714	0.275055	
2973	1.000747	0.000070	-0.482056	-0.000070	1.000747	-0.696472	
2974	0.999749	0.000497	-0.104614	-0.000497	0.999749	0.089020	
2975	0.999966	0.000317	-0.010437	-0.000317	0.999966	-0.278076	
2976	0.999793	0.000352	-0.084229	-0.000352	0.999793	0.203125	
2977	1.000305	0.000621	-0.347839	-0.000621	1.000305	-0.106720	
2978	1.000032	0.000429	-0.263184	-0.000429	1.000032	0.069946	
2979	1.000137	0.000489	-0.382141	-0.000489	1.000137	-0.075104	
2980	0.999365	0.000578	-0.232178	-0.000578	0.999365	0.096832	
2981	1.000319	0.000867	-0.588318	-0.000867	1.000319	0.191528	
2982	0.999937	0.000513	-0.302673	-0.000513	0.999937	0.184479	
2983	1.000211	0.000441	-0.476929	-0.000441	1.000211	-0.077820	
2984	1.000079	0.000369	-0.284973	-0.000369	1.000079	-0.320068	
2985	1.000311	0.000323	-0.336243	-0.000323	1.000311	-0.094147	
2986	1.000001	0.000314	-0.239319	-0.000314	1.000001	-0.107666	
2987	1.000169	0.000359	-0.409729	-0.000359	1.000169	-0.202362	
2988	1.000199	0.000155	-0.094177	-0.000155	1.000199	-0.362366	
2989	1.000134	0.000155	-0.393555	-0.000155	1.000134	-0.525574	
2990	1.000015	0.000544	-0.308838	-0.000544	1.000015	0.218842	
2991	0.999138	-0.000575	1.348633	0.000575	0.999138	-1.422302	
2992	0.999883	0.000208	-0.376465	-0.000208	0.999883	0.131195	
2993	1.000059	0.000267	0.000916	-0.000267	1.000059	0.117188	
2994	1.000028	0.000633	-0.228455	-0.000633	1.000028	0.234161	
2995	1.000166	0.000215	-0.270386	-0.000215	1.000166	0.097443	
2996	1.000063	0.000260	-0.221191	-0.000260	1.000063	0.129303	
2997	1.000211	0.000224	-0.047363	-0.000224	1.000211	-0.158203	
2998	0.999932	0.000770	0.003723	-0.000770	0.999932	0.067566	
2999	1.000128	0.000479	-0.198669	-0.000479	1.000128	-0.391724	
3000	0.999637	0.000697	-0.272705	-0.000697	0.999637	0.330261	
3001	1.000219	0.000014	-0.258850	-0.000014	1.000219	-0.186035	
3002	1.000176	0.000505	-0.347778	-0.000505	1.000176	0.229736	
3003	1.000090	0.000296	-0.177368	-0.000296	1.000090	0.177429	
3004	1.000018	0.000354	-0.142944	-0.000354	1.000018	-0.093689	
3005	1.000323	0.000264	-0.309082	-0.000264	1.000323	-0.475830	
3006	1.000148	0.000400	-0.397888	-0.000400	1.000148	0.146240	
3007	1.000236	0.000294	-0.491455	-0.000294	1.000236	0.004272	
3008	0.999997	0.000580	-0.597351	-0.000580	0.999997	0.253052	
3009	1.000160	0.000446	-0.324524	-0.000446	1.000160	-0.261292	
3010	1.000017	0.000047	0.044250	-0.000047	1.000017	-0.520172	
3011	1.000126	0.000357	-0.401794	-0.000357	1.000126	0.037964	
3012	1.000050	-0.000130	-0.054993	0.000130	1.000050	-0.153473	
3013	0.999878	0.000686	-0.677124	-0.000686	0.999878	0.422699	
3014	1.000026	0.000705	-0.191101	-0.000705	1.000026	0.467468	
3015	1.000315	-0.000072	-0.098755	0.000072	1.000315	-0.298462	
3016	0.999906	0.000183	-0.097351	-0.000183	0.999906	0.028503	
3017	1.000203	0.000219	-0.344971	-0.000219	1.000203	-0.087097	
3018	1.000037	0.000210	-0.111145	-0.000210	1.000037	-0.058746	
3019	1.000193	0.000685	-0.636169	-0.000685	1.000193	0.100342	
3020	0.999552	-0.000138	0.081909	0.000138	0.999552	-0.274780	
3021	1.000653	-0.000005	-0.462646	0.000005	1.000653	-0.827209	
3022	1.000110	-0.000067	0.207336	0.000067	1.000110	-0.075836	
3023	1.000672	0.000360	-0.822693	-0.000360	1.000672	-0.296753	
3024	0.999543	0.000883	-0.453796	-0.000883	0.999543	0.524170	
3025	1.000383	0.000657	-0.585266	-0.000657	1.000383	-0.154724	
3026	0.999750	-0.000510	0.290100	0.000510	0.999750	-1.322449	
3027	1.000580	0.000025	-1.028503	-0.000025	1.000580	-0.523376	
3028	0.999731	0.000067	-0.019470	-0.000067	0.999731	0.183655	
3029	0.999648	0.000867	-0.163391	-0.000867	0.999648	1.179932	
3030	0.999657	0.001092	-0.315308	-0.001092	0.999657	0.595276	
3031	0.999802	0.000171	0.142212	-0.000171	0.999802	-0.038025	
3032	1.000530	0.000543	-1.363586	-0.000543	1.000530	-0.258759	
3033	1.000379	0.000138	-0.429810	-0.000138	1.000379	-0.263306	
3034	1.000349	0.000487	-0.935730	-0.000487	1.000349	0.070587	
3035	1.000370	-0.000097	-0.207092	0.000097	1.000370	-0.525696	
3036	1.000051	-0.000018	-0.068115	0.000018	1.000051	-0.334900	
3037	1.000436	0.000099	-0.216370	-0.000099	1.000436	-0.708862	
3038	1.000075	0.000449	-0.407104	-0.000449	1.000075	-0.033569	
3039	1.000599	0.000390	-0.847656	-0.000390	1.000599	-0.195831	
3040	0.999880	0.000391	-0.376343	-0.000391	0.999880	0.278229	
3041	1.000319	0.000357	-0.561584	-0.000357	1.000319	-0.339020	
3042	0.999853	0.000248	-0.226379	-0.000248	0.999853	0.132660	
3043	1.000274	0.000138	-0.516602	-0.000138	1.000274	-0.073486	
3044	1.000076	0.000152	-0.163940	-0.000152	1.000076	0.945648	
3045	1.000528	0.000524	-0.764954	-0.000524	1.000528	0.167816	
3046	0.999917	0.000266	-0.225220	-0.000266	0.999917	0.089722	
3047	1.000275	0.000839	-0.554932	-0.000839	1.000275	0.163849	
3048	0.999971	0.000007	0.105042	-0.000007	0.999971	0.159241	
3049	1.000556	0.000195	-0.547119	-0.000195	1.000556	-0.036713	
3050	1.000089	0.001248	-1.012817	-0.001248	1.000089	0.784973	
3051	1.000252	0.000676	-0.799988	-0.000676	1.000252	0.117645	
3052	0.999909	0.000236	-0.172302	-0.000236	0.999909	0.073547	
3053	1.000397	0.000484	-0.533325	-0.000484	1.000397	0.154388	
3054	1.000074	0.000736	-0.377625	-0.000736	1.000074	1.289551	
3055	1.000367	0.000125	-0.219849	-0.000125	1.000367	0.394592	
3056	0.999686	0.000624	-0.190430	-0.000624	0.999686	0.971497	
3057	1.000554	0.000073	-0.260193	-0.000073	1.000554	0.061523	
3058	0.999863	-0.000630	0.774231	0.000630	0.999863	-0.525818	
3059	1.000060	0.000655	-0.417847	-0.000655	1.000060	0.445221	
3060	0.999762	0.000350	-0.200378	-0.000350	0.999762	0.614990	
3061	1.000209	0.000115	-0.510559	-0.000115	1.000209	0.109314	
3062	0.999949	0.000464	-0.447571	-0.000464	0.999949	0.641602	
3063	1.000360	0.000134	-0.423523	-0.000134	1.000360	0.178864	
3064	0.999649	0.000127	0.184326	-0.000127	0.999649	0.702148	
3065	1.000671	0.000363	-0.560913	-0.000363	1.000671	0.405304	
3066	1.000185	0.000705	-0.427124	-0.000705	1.000185	1.013336	
3067	1.000810	0.000105	-0.312317	-0.000105	1.000810	0.174255	
3068	1.000010	0.000481	-0.237732	-0.000481	1.000010	0.889618	
3069	1.000119	0.000532	0.162170	-0.000532	1.000119	0.706726	
3070	1.000116	-0.000003	0.056946	0.000003	1.000116	0.084198	
3071	0.999471	-0.000105	0.143188	0.000105	0.999471	0.482117	
3072	1.000046	0.000595	-0.416443	-0.000595	1.000046	0.855072	
3073	1.000386	0.000318	-0.255066	-0.000318	1.000386	1.131409	
3074	0.999641	-0.000334	0.557007	0.000334	0.999641	0.662231	
3075	1.000248	0.000719	-0.546753	-0.000719	1.000248	0.579254	
3076	1.000305	0.000280	-0.372375	-0.000280	1.000305	0.014252	
3077	1.000286	0.000052	-0.513184	-0.000052	1.000286	0.404633	
3078	1.000462	0.000097	-0.150024	-0.000097	1.000462	0.477478	
3079	1.000268	0.000314	-0.353027	-0.000314	1.000268	0.852478	
3080	0.999472	0.001530	-0.346924	-0.001530	0.999472	1.436737	
3081	1.000093	0.000960	-0.571411	-0.000960	1.000093	0.647156	
3082	0.999645	0.001137	-0.520081	-0.001137	0.999645	0.863373	
3083	1.000264	0.000147	-0.270691	-0.000147	1.000264	0.097382	
3084	0.999739	0.001208	-0.178345	-0.001208	0.999739	1.502472	
3085	1.000044	0.000628	-0.030273	-0.000628	1.000044	0.594757	
3086	1.000190	0.000023	-0.013977	-0.000023	1.000190	0.519897	
3087	1.000406	0.000207	-0.275635	-0.000207	1.000406	0.058838	
3088	0.999617	0.000520	-0.096069	-0.000520	0.999617	1.037903	
3089	1.000563	-0.000176	-0.140198	0.000176	1.000563	-0.232025	
3090	0.999864	0.000189	0.505371	-0.000189	0.999864	0.502380	
3091	1.000550	0.001563	-1.010376	-0.001563	1.000550	0.691528	
3092	1.000121	0.000190	0.043152	-0.000190	1.000121	0.111328	
3093	1.000281	0.000830	-0.936096	-0.000830	1.000281	0.502686	
3094	1.000095	0.000612	-0.264954	-0.000612	1.000095	1.060791	
3095	1.000359	0.000558	-0.470642	-0.000558	1.000359	-0.060181	
3096	1.000271	0.000599	-0.510742	-0.000599	1.000271	0.088135	
3097	1.000195	0.000009	-0.048645	-0.000009	1.000195	-0.124695	
3098	1.000042	0.000091	0.092712	-0.000091	1.000042	0.051086	
3099	1.000322	-0.000033	-0.093750	0.000033	1.000322	0.077881	
3100	0.999927	0.000422	0.056091	-0.000422	0.999927	0.421356	
3101	1.000069	0.000720	-0.248413	-0.000720	1.000069	0.252136	
3102	0.999894	-0.000524	0.640991	0.000524	0.999894	-0.508179	
3103	1.000526	0.000737	-1.048157	-0.000737	1.000526	0.380890	
3104	0.999942	0.000461	-0.240540	-0.000461	0.999942	0.337433	
3105	1.000208	-0.000611	0.289124	0.000611	1.000208	-0.665283	
3106	1.000078	-0.000018	0.048950	0.000018	1.000078	-0.389862	
3107	1.000186	0.000075	0.005798	-0.000075	1.000186	-0.088257	
3108	1.000126	0.000397	-0.326843	-0.000397	1.000126	0.080811	
3109	1.000182	0.000503	-0.344055	-0.000503	1.000182	0.128693	
3110	0.999839	0.000797	-0.367737	-0.000797	0.999839	0.522247	
3111	1.000091	0.000080	-0.302734	-0.000080	1.000091	-0.265991	
3112	0.999803	0.000222	0.074890	-0.000222	0.999803	0.142700	
3113	0.999952	0.000442	-0.351990	-0.000442	0.999952	0.139069	
3114	0.999807	0.000438	-0.071960	-0.000438	0.999807	0.385437	
3115	0.999805	0.000954	-0.429932	-0.000954	0.999805	0.634277	
3116	1.000842	0.000866	-1.095215	-0.000866	1.000842	-0.344482	
3117	1.000249	0.001102	-0.719788	-0.001102	1.000249	0.324524	
3118	0.999992	-0.000398	0.324829	0.000398	0.999992	-0.217041	
3119	0.999764	0.001381	-0.541016	-0.001381	0.999764	1.086029	
3120	1.000296	0.002997	-1.548279	-0.002997	1.000296	1.369812	
3121	1.000110	0.000118	-0.202332	-0.000118	1.000110	-0.186920	
3122	0.999940	0.000262	-0.050354	-0.000262	0.999940	-0.128448	
3123	0.999954	0.000984	-0.553772	-0.000984	0.999954	0.350739	
3124	0.999922	0.000398	-0.288513	-0.000398	0.999922	0.293579	
3125	1.000028	-0.000060	0.163696	0.000060	1.000028	-0.571533	
3126	0.999880	0.000843	-0.589844	-0.000843	0.999880	0.297455	
3127	1.000075	0.000265	-0.125000	-0.000265	1.000075	-0.535522	
3128	0.999626	0.000152	0.586182	-0.000152	0.999626	0.549561	
3129	0.999896	0.000186	-0.047424	-0.000186	0.999896	-0.169495	
3130	1.000338	0.001204	-1.006897	-0.001204	1.000338	0.370911	
3131	0.999711	-0.000215	0.589905	0.000215	0.999711	-0.100525	
3132	0.999484	0.000885	-0.294312	-0.000885	0.999484	0.356567	
3133	0.998789	0.001279	0.425964	-0.001279	0.998789	1.320435	
3134	0.999273	0.000941	-0.171143	-0.000941	0.999273	0.099243	
3135	1.000280	0.000029	-0.002502	-0.000029	1.000280	-0.504608	
3136	0.999714	-0.000008	-0.355896	0.000008	0.999714	-0.190704	
3137	1.000288	0.000293	-0.451904	-0.000293	1.000288	0.011261	
3138	0.999896	0.000019	0.048828	-0.000019	0.999896	-0.002045	
3139	0.999804	0.000736	-0.462402	-0.000736	0.999804	0.263031	
3140	0.999649	0.001261	-0.577942	-0.001261	0.999649	0.601807	
3141	0.999964	0.000632	-0.289612	-0.000632	0.999964	-0.300140	
3142	0.999986	-0.000038	-0.342102	0.000038	0.999986	-0.390320	
3143	1.000478	0.000134	-0.495789	-0.000134	1.000478	-0.471313	
3144	1.000106	0.000151	-0.243286	-0.000151	1.000106	-0.132965	
3145	1.000081	0.000600	-0.440125	-0.000600	1.000081	0.116455	
3146	0.999509	0.001302	-0.315186	-0.001302	0.999509	1.111023	
3147	1.000133	0.000518	-0.615601	-0.000518	1.000133	0.167969	
3148	0.999908	0.000067	0.071411	-0.000067	0.999908	0.007477	
3149	1.000731	0.000740	-0.901855	-0.000740	1.000731	-0.457733	
3150	0.999958	0.000377	-0.301453	-0.000377	0.999958	-0.163269	
3151	1.000601	0.001056	-0.847839	-0.001056	1.000601	-0.055511	
3152	0.999950	0.000294	-0.244080	-0.000294	0.999950	-0.281921	
3153	1.000147	-0.000020	-0.239502	0.000020	1.000147	-0.177826	
3154	0.999766	0.000804	-0.283813	-0.000804	0.999766	0.426605	
3155	0.999731	0.000055	0.223877	-0.000055	0.999731	0.149597	
3156	1.000325	0.002846	-1.174133	-0.002846	1.000325	1.557068	
3157	1.000134	0.000383	-0.364929	-0.000383	1.000134	-0.032104	
3158	0.999775	0.000045	-0.039612	-0.000045	0.999775	0.196167	
3159	1.000299	0.000373	-0.506042	-0.000373	1.000299	-0.228333	
3160	0.999841	0.000181	-0.024597	-0.000181	0.999841	-0.058777	
3161	1.000125	0.001377	-1.052917	-0.001377	1.000125	0.779327	
3162	0.999767	0.000490	-0.005005	-0.000490	0.999767	0.254181	
3163	0.999950	0.000325	-0.298828	-0.000325	0.999950	0.376526	
3164	0.999970	0.000903	-0.566223	-0.000903	0.999970	0.866608	
3165	0.999951	0.000446	-0.037415	-0.000446	0.999951	0.188751	
3166	1.000334	0.001039	-1.005127	-0.001039	1.000334	0.032776	
3167	1.000243	0.000125	-0.173889	-0.000125	1.000243	-0.129059	
3168	1.000119	0.000409	-0.344177	-0.000409	1.000119	0.105652	
3169	0.999978	0.001054	-0.487854	-0.001054	0.999978	0.465759	
3170	1.000375	0.000323	-0.493896	-0.000323	1.000375	-0.165863	
3171	0.999948	0.000564	-0.416809	-0.000564	0.999948	0.375000	
3172	0.999913	0.000889	-0.710999	-0.000889	0.999913	0.339691	
3173	1.000028	0.000896	-0.627686	-0.000896	1.000028	0.430573	
3174	0.999762	0.001774	-1.397522	-0.001774	0.999762	0.687195	
3175	1.000213	0.000737	-0.656311	-0.000737	1.000213	0.139709	
3176	1.000588	-0.000039	-0.470764	0.000039	1.000588	-0.553528	
3177	1.000279	0.001001	-0.800354	-0.001001	1.000279	0.110229	
3178	1.000381	0.000540	-0.535217	-0.000540	1.000381	-0.051514	
3179	1.000069	0.000017	-0.158081	-0.000017	1.000069	0.290771	
3180	1.000154	0.000488	-0.552490	-0.000488	1.000154	-0.121948	
3181	1.001378	0.002092	-2.233093	-0.002092	1.001378	0.786377	
3182	1.000197	0.000868	-0.693298	-0.000868	1.000197	0.406189	
3183	1.000309	0.000704	-0.761292	-0.000704	1.000309	-0.020996	
3184	1.000325	0.000080	-0.427734	-0.000080	1.000325	-0.415588	
3185	1.000771	0.000320	-0.770386	-0.000320	1.000771	-0.465759	
3186	1.000256	0.000909	-0.692627	-0.000909	1.000256	0.327698	
3187	1.000265	0.000329	-0.590576	-0.000329	1.000265	-0.142151	
3188	0.999734	0.000258	-0.082397	-0.000258	0.999734	0.141815	
3189	0.999647	0.000446	-0.374695	-0.000446	0.999647	0.241089	
3190	1.000099	0.000023	-0.247925	-0.000023	1.000099	-0.107391	
3191	0.999706	-0.000320	0.264160	0.000320	0.999706	-0.229248	
3192	1.000364	0.001009	-1.260315	-0.001009	1.000364	0.700989	
3193	1.000181	0.000173	-0.257568	-0.000173	1.000181	-0.263550	
3194	0.999761	0.001021	-0.602722	-0.001021	0.999761	0.571594	
3195	1.000005	0.000166	-0.277405	-0.000166	1.000005	-0.158630	
3196	0.999926	0.001154	-0.647888	-0.001154	0.999926	0.657043	
3197	1.000101	0.000962	-0.595276	-0.000962	1.000101	0.238342	
3198	0.999682	0.000329	-0.207275	-0.000329	0.999682	0.693298	
3199	1.000366	-0.000001	-0.154663	0.000001	1.000366	-0.293457	
3200	1.000062	0.000315	-0.225464	-0.000315	1.000062	0.020447	
